Platform Id,Date,Time (UTC),Report Type,Wind Condition,Wind Direction,Wind Speed (Knots),Wind Gust Speed,Peak Wind (Knots),Visibility (M),Weather,Air Temp (C),Dew Point (C),Altimeter (inHg),SLP (Millibars),Present Automated 1,Present Automated 2,Present Automated 3,Present Manual 1,Present Manual 2,Present Manual 3,Present Manual 4,Present Manual 5,Present Manual 6,Present Manual 7,Precip Hr1,Precip Hr3,Precip Hr6,Precip Hr24,Cloud Cover,Cloud Ceiling (Feet),Lowest Cloud Base Height (Feet),Cloud Cover1,Cloudbase 1,Cloud Cover2,Cloudbase 2,Cloud Cover3,Cloudbase 3,Cloud Cover4,Cloudbase 4
KRDR,06-03-2006,23:00,METAR,,130,11.0,,,9999.0,,30.0,10.0,29.85,1010.7,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,22:00,METAR,,130,11.0,,,9999.0,,30.0,9.0,29.86,1011.1,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,21:00,METAR,,130,10.0,,,9999.0,,29.0,9.0,29.87,1011.4,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,20:00,METAR,,120,12.0,,,9999.0,,29.0,9.0,29.89,1012.0,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,19:00,METAR,,150,14.0,,,9999.0,,28.0,9.0,29.91,1012.8,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,18:00,METAR,,130,11.0,,,9999.0,,28.0,10.0,29.93,1013.6,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,17:00,METAR,,140,15.0,,,9999.0,,27.0,9.0,29.95,1014.2,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,16:00,METAR,,130,13.0,,,9999.0,,26.0,12.0,29.96,1014.5,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,15:00,METAR,,150,7.0,,,9999.0,,24.0,12.0,29.98,1015.3,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,14:00,METAR,,140,6.0,,,9999.0,,22.0,12.0,29.99,1015.6,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,13:00,METAR,,150,6.0,,,9999.0,,18.0,12.0,30.00,1015.8,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,12:00,METAR,,130,4.0,,,9999.0,,15.0,10.0,30.00,1015.9,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,11:00,METAR,,150,3.0,,,9999.0,,13.0,9.0,29.99,1015.7,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,7900.0,FEW,25000.0,,,,
KRDR,06-03-2006,10:00,METAR,,100,4.0,,,9999.0,,15.0,9.0,29.98,1015.5,,,,,,,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,06-03-2006,08:00,METAR,,170,4.0,,,9999.0,,15.0,10.0,29.99,1015.7,,,,,,,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,06-03-2006,07:00,METAR,,150,4.0,,,9999.0,,16.0,10.0,29.99,1015.7,,,,,,,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,06-03-2006,06:00,METAR,,140,5.0,,,9999.0,,18.0,10.0,29.99,1015.6,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,05:00,METAR,,140,4.0,,,9999.0,,18.0,10.0,30.00,1016.0,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-03-2006,04:00,METAR,,140,5.0,,,9999.0,,20.0,10.0,30.01,1016.2,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,25000.0,,,,,,
KRDR,06-03-2006,03:00,METAR,,140,3.0,,,9999.0,,21.0,12.0,30.00,1016.0,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,BKN,25000.0,,,,,,
KRDR,06-03-2006,02:00,METAR,,90,3.0,,,9999.0,,25.0,11.0,30.01,1016.3,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,BKN,25000.0,,,,,,
KRDR,06-03-2006,01:00,METAR,,50,2.0,,,9999.0,,27.0,8.0,30.01,1016.3,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,FEW,6400.0,SCT,25000.0,,,,
KRDR,06-03-2006,00:00,METAR,,,2.0,,,9999.0,,27.0,8.0,30.04,1017.5,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,6400.0,FEW,25000.0,,,,
KRDR,06-02-2006,23:00,METAR,,,1.0,,,9999.0,,27.0,7.0,30.05,1017.9,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,6400.0,FEW,25000.0,,,,
KRDR,06-02-2006,22:00,METAR,,80,4.0,,,9999.0,,27.0,8.0,30.06,1018.3,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,6400.0,FEW,25000.0,,,,
KRDR,06-02-2006,21:00,METAR,,,1.0,,,9999.0,,27.0,7.0,30.06,1018.3,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,6400.0,FEW,25000.0,,,,
KRDR,06-02-2006,20:00,METAR,,,2.0,,,9999.0,,27.0,8.0,30.09,1019.3,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,6400.0,FEW,25000.0,,,,
KRDR,06-02-2006,19:00,METAR,,,3.0,,,9999.0,,26.0,8.0,30.09,1019.3,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,FEW,6400.0,SCT,25000.0,,,,
KRDR,06-02-2006,18:00,METAR,,,2.0,,,9999.0,,26.0,7.0,30.10,1019.4,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,FEW,5000.0,SCT,25000.0,,,,
KRDR,06-02-2006,17:00,METAR,,150,3.0,,,9999.0,,25.0,9.0,30.10,1019.7,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,4000.0,,,,,,
KRDR,06-02-2006,16:00,METAR,,,2.0,,,9999.0,,24.0,12.0,30.10,1019.5,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,4000.0,FEW,25000.0,,,,
KRDR,06-02-2006,15:00,METAR,,,2.0,,,9999.0,,22.0,15.0,30.12,1020.1,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-02-2006,14:00,METAR,,,2.0,,,9999.0,,20.0,13.0,30.13,1020.4,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,25000.0,,,,,,
KRDR,06-02-2006,13:00,METAR,,,1.0,,,9999.0,,17.0,13.0,30.12,1020.1,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,25000.0,,,,,,
KRDR,06-02-2006,12:00,METAR,,180,2.0,,,9999.0,,13.0,11.0,30.12,1020.2,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,25000.0,,,,,,
KRDR,06-02-2006,11:00,METAR,,240,1.0,,,9999.0,,11.0,10.0,30.10,1019.5,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,25000.0,,,,,,
KRDR,06-02-2006,10:00,METAR,,250,1.0,,,9999.0,,11.0,10.0,30.10,1019.5,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-02-2006,09:00,METAR,,230,3.0,,,9999.0,,11.0,10.0,30.10,1019.5,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-02-2006,08:00,METAR,,250,1.0,,,9999.0,,12.0,10.0,30.10,1019.5,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-02-2006,07:00,METAR,,,0.0,,,9999.0,,13.0,12.0,30.10,1019.5,,,,,,,,,,,,,,,Clear,72000.0,,,73000.0,,,,,,
KRDR,06-02-2006,06:00,METAR,,350,2.0,,,9999.0,,14.0,12.0,30.10,1019.7,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,25000.0,,,,,,
KRDR,06-02-2006,05:00,METAR,,,0.0,,,9999.0,,14.0,12.0,30.10,1019.5,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,5900.0,,,,,,
KRDR,06-02-2006,04:00,METAR,,50,4.0,,,9999.0,,20.0,11.0,30.09,1019.1,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,5900.0,,,,,,
KRDR,06-02-2006,03:00,METAR,,40,4.0,,,9999.0,,20.0,11.0,30.08,1018.9,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,5900.0,,,,,,
KRDR,06-02-2006,02:00,METAR,,50,3.0,,,9999.0,,24.0,13.0,30.06,1018.1,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,5900.0,,,,,,
KRDR,06-02-2006,01:00,METAR,,40,5.0,,,9999.0,,24.0,13.0,30.06,1018.2,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,6900.0,,,,,,
KRDR,06-02-2006,00:00,METAR,,,1.0,,,9999.0,,25.0,11.0,30.05,1018.0,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,6900.0,,,,,,
KRDR,06-01-2006,23:00,METAR,,,1.0,,,9999.0,,25.0,10.0,30.06,1018.4,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,6900.0,,,,,,
KRDR,06-01-2006,22:00,METAR,,,0.0,,,9999.0,,25.0,11.0,30.08,1019.1,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,5000.0,,,,,,
KRDR,06-01-2006,21:00,METAR,,,3.0,,,9999.0,,25.0,12.0,30.09,1019.4,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,5000.0,,,,,,
KRDR,06-01-2006,20:00,METAR,,,1.0,,,9999.0,,24.0,11.0,30.11,1020.1,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,5000.0,,,,,,
KRDR,06-01-2006,19:00,METAR,,,4.0,,,9999.0,,24.0,10.0,30.12,1020.5,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,5000.0,SCT,11000.0,,,,
