Platform Id,Date,Time (UTC),Report Type,Wind Condition,Wind Direction,Wind Speed (Knots),Wind Gust Speed,Peak Wind (Knots),Visibility (M),Weather,Air Temp (C),Dew Point (C),Altimeter (inHg),SLP (Millibars),Present Automated 1,Present Automated 2,Present Automated 3,Present Manual 1,Present Manual 2,Present Manual 3,Present Manual 4,Present Manual 5,Present Manual 6,Present Manual 7,Precip Hr1,Precip Hr3,Precip Hr6,Precip Hr24,Cloud Cover,Cloud Ceiling (Feet),Lowest Cloud Base Height (Feet),Cloud Cover1,Cloudbase 1,Cloud Cover2,Cloudbase 2,Cloud Cover3,Cloudbase 3,Cloud Cover4,Cloudbase 4
KRDR,06-07-2005,21:30,METAR,,340,10,,,9999,,18.0,16.0,29.77,,,,,,,,,,,,,,,,8/8 Overcast,1500.0,,BKN,1500,OVC,9900.0,,,,
KRDR,06-07-2005,21:00,METAR,,340,9,,,9999,,18.0,16.0,29.76,,,,,,,,,,,,,,,,8/8 Overcast,1500.0,,BKN,1500,OVC,9900.0,,,,
KRDR,06-07-2005,20:00,METAR,,10,6,,,9999,,18.0,15.0,29.75,,,,,,,,,,,,,,,,8/8 Overcast,1600.0,,BKN,1600,OVC,9900.0,,,,
KRDR,06-07-2005,19:00,METAR,,20,5,,,9999,,17.0,14.0,29.74,,,,,,,,,,,,,,,,8/8 Overcast,1500.0,,BKN,1500,OVC,9900.0,,,,
KRDR,06-07-2005,18:00,METAR,,50,5,,,9999,,16.0,14.0,29.72,,,,,,,,,,,,,,,,8/8 Overcast,1500.0,,BKN,1500,OVC,2000.0,,,,
KRDR,06-07-2005,17:00,METAR,,90,8,,,9999,,16.0,14.0,29.72,,,,,,,,,,,,,,,,8/8 Overcast,1400.0,,BKN,1400,OVC,2000.0,,,,
KRDR,06-07-2005,16:00,METAR,,60,13,,,9999,,14.0,13.0,29.72,,,,,,,,,,,,,,,,8/8 Overcast,1200.0,,BKN,1200,OVC,1800.0,,,,
KRDR,06-07-2005,15:00,METAR,,50,11,,,9999,,13.0,12.0,29.72,,,,,,,,,,,,,,,,8/8 Overcast,1200.0,,BKN,1200,OVC,1800.0,,,,
KRDR,06-07-2005,14:00,METAR,,60,10,,,9999,,13.0,12.0,29.71,,,,,,,,,,,,,,,,8/8 Overcast,1000.0,,BKN,1000,OVC,1800.0,,,,
KRDR,06-07-2005,13:00,METAR,,50,11,,,9999,,12.0,12.0,29.73,,,,,,,,,,,,,,,,8/8 Overcast,1800.0,,SCT,1000,OVC,1800.0,,,,
KRDR,06-07-2005,12:30,METAR,,50,11,,,9999,,12.0,12.0,29.74,,,,,,,,,,,,,,,,8/8 Overcast,2000.0,,SCT,1000,OVC,2000.0,,,,
KRDR,06-06-2005,21:30,METAR,,,3,,,9999,,21.0,12.0,29.77,,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,4000,,,,,,
KRDR,06-06-2005,21:00,METAR,,10,4,,,9999,,22.0,13.0,29.78,,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,3500,,,,,,
KRDR,06-06-2005,20:00,METAR,,30,5,,,9999,,22.0,14.0,29.78,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,SCT,4000,BKN,25000.0,,,,
KRDR,06-06-2005,19:00,METAR,,320,5,,,9999,,21.0,13.0,29.79,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,3900.0,,BKN,4000,,,,,,
KRDR,06-06-2005,18:00,METAR,,,0,,,9999,,19.0,13.0,29.80,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,3900.0,,FEW,4000,BKN,4000.0,,,,
KRDR,06-06-2005,17:00,METAR,,340,4,,,9999,,19.0,13.0,29.80,,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,FEW,2500,SCT,3500.0,,,,
KRDR,06-06-2005,16:27,SPECI,,320,8,,,9999,,18.0,13.0,29.80,,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,2600,,,,,,
KRDR,06-06-2005,16:00,METAR,,300,7,,,9999,,18.0,12.0,29.80,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,2600.0,,BKN,2600,,,,,,
KRDR,06-06-2005,15:00,METAR,,290,7,,,9999,,18.0,13.0,29.80,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,2600.0,,BKN,2600,,,,,,
KRDR,06-06-2005,14:30,METAR,,300,8,,,9999,,16.0,12.0,29.80,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,2400.0,,BKN,2400,,,,,,
KRDR,06-06-2005,14:00,METAR,,280,7,,,9999,,16.0,12.0,29.79,,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,SCT,2000,,,,,,
KRDR,06-06-2005,13:00,METAR,,280,5,,,9999,,14.0,12.0,29.79,,,,,,,,,,,,,,,.49 IN,2/8 Mostly Clear,72000.0,,FEW,3000,FEW,12000.0,FEW,20000.0,,
KRDR,06-06-2005,12:30,METAR,,260,6,,,9999,,14.0,12.0,29.78,,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,,FEW,3000,FEW,12000.0,FEW,20000.0,,
KRDR,06-03-2005,21:30,METAR,,120,6,,,9999,Mist,20.0,20.0,29.68,,,,,10,,,,,,,,,,,7/8 Mostly Cloudy,3400.0,,FEW,1500,SCT,3500.0,BKN,6900.0,,
KRDR,06-03-2005,21:00,METAR,,110,7,,,9999,Mist,22.0,21.0,29.67,,,,,10,,,,,,,,.01 IN,,,7/8 Mostly Cloudy,9000.0,,SCT,1500,BKN,8900.0,,,,
KRDR,06-03-2005,20:00,METAR,,,2,,,8000,Mist,20.0,20.0,29.68,,,,,10,,,,,,,,,,,7/8 Mostly Cloudy,9000.0,,SCT,1500,BKN,8900.0,,,,
KRDR,06-03-2005,19:00,METAR,,,2,,,6400,Mist,19.0,19.0,29.69,,,,,10,,,,,,,,,,,7/8 Mostly Cloudy,2500.0,,FEW,500,SCT,2500.0,BKN,4500.0,,
KRDR,06-03-2005,18:43,SPECI,,250,3,,,6400,Mist,18.0,18.0,29.69,,,,,10,,,,,,,,,,,8/8 Overcast,72000.0,,FEW,500,FEW,2500.0,SCT,2500.0,,
KRDR,06-03-2005,18:30,METAR,,250,3,,,6400,Light Rain Showers/Mist,18.0,18.0,29.69,,,,,80,10,,,,,,,,,,8/8 Overcast,2700.0,,SCT,500,BKN,2700.0,OVC,3500.0,,
KRDR,06-03-2005,18:05,SPECI,,230,5,,,4800,Light Rain Showers/Mist,18.0,18.0,29.69,,,,,80,10,,,,,,,,,,8/8 Overcast,2500.0,,FEW,500,SCT,2500.0,BKN,3500.0,OVC,4500.0
KRDR,06-03-2005,18:00,METAR,,220,6,,,4800,Light Rain Showers/Mist,18.0,18.0,29.68,,,,,80,10,,,,,,,,.14 IN,,8/8 Overcast,2500.0,,FEW,500,BKN,2500.0,OVC,3500.0,,
KRDR,06-03-2005,17:45,METAR,,210,6,,,3200,Light Rain Showers/Mist,18.0,18.0,29.68,,,,,80,10,,,,,,,,,,8/8 Overcast,2500.0,,SCT,500,BKN,2500.0,OVC,3500.0,,
KRDR,06-03-2005,17:00,METAR,,170,5,,,4800,Rain/Mist,18.0,18.0,29.69,,,,,61,10,,,,,,,,,,7/8 Mostly Cloudy,2500.0,,FEW,500,SCT,2500.0,BKN,4500.0,,
KRDR,06-03-2005,16:04,SPECI,,220,3,,,4800,Rain/Mist,18.0,18.0,29.68,,,,,61,10,,,,,,,,,,8/8 Overcast,2500.0,,SCT,500,SCT,2500.0,OVC,4500.0,,
KRDR,06-03-2005,16:00,METAR,,200,2,,,4800,Mist,18.0,18.0,29.68,,,,,10,,,,,,,,,,,7/8 Mostly Cloudy,2500.0,,FEW,500,SCT,2500.0,BKN,4500.0,,
KRDR,06-03-2005,15:45,METAR,,190,3,,,3200,Light Rain Showers/Mist,18.0,18.0,29.68,,,,,80,10,,,,,,,,,,8/8 Overcast,2500.0,,SCT,500,BKN,2500.0,OVC,4500.0,,
KRDR,06-03-2005,15:33,SPECI,,210,4,,,4800,Mist,18.0,18.0,29.67,,,,,10,,,,,,,,,,,7/8 Mostly Cloudy,2500.0,,FEW,500,SCT,2500.0,BKN,4500.0,,
KRDR,06-03-2005,15:13,SPECI,,170,4,,,4000,Mist,18.0,18.0,29.68,,,,,10,,,,,,,,,,,8/8 Overcast,1500.0,,SCT,500,BKN,1500.0,OVC,4500.0,,
KRDR,06-03-2005,15:00,METAR,,150,4,,,4000,Rain/Mist,17.0,17.0,29.67,,,,,61,10,,,,,,,,,,8/8 Overcast,1500.0,,SCT,500,SCT,1500.0,OVC,4500.0,,
KRDR,06-03-2005,14:23,SPECI,,90,6,,,3200,Rain/Mist,17.0,17.0,29.66,,,,,61,10,,,,,,,,,,8/8 Overcast,1500.0,,FEW,500,SCT,1500.0,BKN,4000.0,OVC,5900.0
KRDR,06-03-2005,14:15,SPECI,,100,4,,,4800,Rain/Mist,17.0,17.0,29.66,,,,,61,10,,,,,,,,,,7/8 Mostly Cloudy,1500.0,,FEW,500,SCT,1500.0,BKN,4000.0,BKN,5900.0
KRDR,06-03-2005,14:00,METAR,,90,4,,,2400,Rain/Mist,17.0,17.0,29.67,,,,,61,10,,,,,,,,,,8/8 Overcast,1500.0,,FEW,500,BKN,1500.0,OVC,3000.0,,
KRDR,06-03-2005,13:00,METAR,,80,3,,,2400,Rain/Mist,17.0,17.0,29.67,,,,,61,10,,,,,,,,,,8/8 Overcast,1500.0,,SCT,500,OVC,1500.0,,,,
KRDR,06-03-2005,12:30,METAR,,80,5,,,2400,Rain/Mist,16.0,16.0,29.68,,,,,61,10,,,,,,,,,,8/8 Overcast,1500.0,,SCT,500,OVC,1500.0,,,,
KRDR,06-02-2005,21:30,METAR,,180,11,,,9999,,21.0,14.0,29.70,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,6000.0,,FEW,3500,SCT,5900.0,BKN,9900.0,BKN,20000.0
KRDR,06-02-2005,21:00,METAR,,170,11,,,9999,,21.0,13.0,29.70,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,10000.0,,FEW,3500,BKN,9900.0,BKN,20000.0,,
KRDR,06-02-2005,20:00,METAR,,180,8,,,9999,,20.0,13.0,29.70,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,4900.0,,FEW,3500,SCT,5000.0,BKN,9900.0,BKN,22000.0
KRDR,06-02-2005,19:00,METAR,,170,14,,,9999,,21.0,12.0,29.68,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,6000.0,,FEW,3500,SCT,5900.0,BKN,11000.0,BKN,22000.0
KRDR,06-02-2005,18:00,METAR,,160,12,19.0,,9999,,22.0,11.0,29.67,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,12000.0,,FEW,3500,BKN,12000.0,BKN,22000.0,,
KRDR,06-02-2005,17:00,METAR,,170,15,23.0,,9999,,22.0,13.0,29.67,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,12000.0,,FEW,3500,SCT,12000.0,BKN,22000.0,,
KRDR,06-02-2005,16:05,SPECI,,170,13,17.0,,9999,,21.0,15.0,29.66,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,3400.0,,SCT,2500,SCT,3500.0,BKN,12000.0,BKN,22000.0
KRDR,06-02-2005,16:00,METAR,,190,11,17.0,,9999,,20.0,15.0,29.66,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,2200.0,,BKN,2200,BKN,3500.0,BKN,12000.0,BKN,22000.0
KRDR,06-02-2005,15:00,METAR,,160,13,17.0,,9999,,20.0,17.0,29.67,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,2200.0,,BKN,2200,BKN,3500.0,BKN,12000.0,,
KRDR,06-02-2005,14:00,METAR,,150,11,16.0,,9999,,19.0,17.0,29.66,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,2200.0,,BKN,2200,BKN,3500.0,BKN,12000.0,,
KRDR,06-02-2005,13:30,METAR,,150,9,15.0,,9999,,19.0,17.0,29.65,,,,,,,,,,,,,,,,8/8 Overcast,2300.0,,BKN,2300,OVC,12000.0,,,,
KRDR,06-02-2005,13:00,METAR,,140,16,21.0,,9999,,18.0,16.0,29.64,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,12000.0,,FEW,2500,BKN,12000.0,BKN,25000.0,,
KRDR,06-02-2005,12:30,METAR,,150,15,23.0,,9999,,18.0,16.0,29.64,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,12000.0,,FEW,2500,BKN,12000.0,,,,
KRDR,06-01-2005,21:30,METAR,,140,18,29.0,,9999,,23.0,14.0,29.79,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,12000.0,,SCT,4500,BKN,12000.0,,,,
KRDR,06-01-2005,21:00,METAR,,140,21,31.0,160/31KTS,9999,,23.0,14.0,29.80,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,4400.0,,FEW,3500,SCT,4500.0,BKN,12000.0,,
KRDR,06-01-2005,20:00,METAR,,150,22,27.0,160/28KTS,9999,,22.0,15.0,29.82,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,4400.0,,SCT,3000,BKN,4500.0,BKN,6900.0,,
KRDR,06-01-2005,19:00,METAR,,140,18,29.0,,9999,,23.0,16.0,29.83,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,4400.0,,SCT,3000,BKN,4500.0,BKN,6900.0,,
KRDR,06-01-2005,18:00,METAR,,170,17,,,9999,,21.0,16.0,29.85,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,3700.0,,SCT,2200,BKN,3800.0,,,,
KRDR,06-01-2005,17:00,METAR,,160,15,21.0,,9999,,20.0,16.0,29.86,,,,,,,,,,,,,,,,8/8 Overcast,2200.0,,BKN,2200,OVC,3800.0,,,,
KRDR,06-01-2005,16:00,METAR,,140,13,20.0,,9999,,18.0,16.0,29.86,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,1900.0,,BKN,1900,,,,,,
KRDR,06-01-2005,15:00,METAR,,130,12,,,9999,,17.0,17.0,29.86,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,1200.0,,BKN,1200,,,,,,
KRDR,06-01-2005,14:00,METAR,,140,11,,,9999,,16.0,16.0,29.87,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,1200.0,,BKN,1200,BKN,5000.0,,,,
KRDR,06-01-2005,13:30,METAR,,140,10,,,9999,,15.0,15.0,29.89,,,,,,,,,,,,,,,,8/8 Overcast,1200.0,,BKN,1200,OVC,5000.0,,,,
KRDR,06-01-2005,13:00,METAR,,130,10,,,9999,,15.0,15.0,29.88,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,6000.0,,FEW,2500,BKN,5900.0,BKN,7900.0,,
KRDR,06-01-2005,12:30,METAR,,140,11,,,9999,,15.0,15.0,29.88,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,4900.0,,FEW,2500,BKN,5000.0,BKN,6900.0,,
KRDR,05-31-2005,21:30,METAR,,110,12,20.0,,9999,,25.0,7.0,29.97,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,15000.0,,FEW,5400,SCT,15000.0,BKN,25000.0,,
KRDR,05-31-2005,21:00,METAR,,130,14,19.0,,9999,,24.0,7.0,29.98,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,SCT,5400,BKN,25000.0,,,,
KRDR,05-31-2005,20:00,METAR,,140,10,17.0,,9999,,24.0,9.0,29.99,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,SCT,5400,BKN,25000.0,,,,
KRDR,05-31-2005,19:00,METAR,,110,9,,,9999,,24.0,9.0,30.01,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,SCT,5900,BKN,25000.0,,,,
KRDR,05-31-2005,18:00,METAR,,130,10,,,9999,,23.0,10.0,30.03,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,SCT,4000,BKN,25000.0,,,,
KRDR,05-31-2005,17:00,METAR,,130,10,,,9999,,23.0,11.0,30.05,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,FEW,5900,BKN,25000.0,,,,
KRDR,05-31-2005,16:00,METAR,,,6,,,9999,,22.0,12.0,30.06,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,FEW,5900,BKN,25000.0,,,,
KRDR,05-31-2005,15:00,METAR,,80,5,,,9999,,20.0,13.0,30.08,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,FEW,5900,BKN,25000.0,,,,
KRDR,05-31-2005,14:00,METAR,,100,5,,,9999,,19.0,13.0,30.09,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,25000.0,,FEW,5900,BKN,25000.0,,,,
KRDR,05-31-2005,13:00,METAR,,60,2,,,9999,,17.0,13.0,30.10,,,,,,,,,,,,,,,.29 IN,7/8 Mostly Cloudy,25000.0,,FEW,5900,BKN,25000.0,,,,
KRDR,05-31-2005,12:30,METAR,,20,2,,,9999,,16.0,14.0,30.10,,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,,FEW,5900,SCT,25000.0,,,,
KRDR,05-26-2005,21:30,METAR,,270,15,19.0,,9999,,13.0,5.0,29.84,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,4900.0,,SCT,4000,BKN,5000.0,,,,
KRDR,05-26-2005,21:00,METAR,,280,19,25.0,,9999,,13.0,5.0,29.84,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,6000.0,,SCT,4000,BKN,5900.0,BKN,7900.0,,
KRDR,05-26-2005,20:00,METAR,,280,18,27.0,270/27KTS,9999,,14.0,5.0,29.84,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,6000.0,,FEW,2000,BKN,5900.0,BKN,7900.0,,
KRDR,05-26-2005,19:00,METAR,,290,13,18.0,,9999,,13.0,5.0,29.84,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,6000.0,,FEW,2000,BKN,5900.0,,,,
KRDR,05-26-2005,18:00,METAR,,300,14,22.0,,9999,,12.0,4.0,29.84,,,,,,,,,,,,,,.03 IN,,7/8 Mostly Cloudy,6000.0,,FEW,2000,BKN,5900.0,,,,
KRDR,05-26-2005,17:00,METAR,,300,11,18.0,,9999,,13.0,5.0,29.84,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,6000.0,,SCT,2000,BKN,5900.0,,,,
KRDR,05-26-2005,16:00,METAR,,300,14,19.0,,9999,,13.0,8.0,29.85,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,4900.0,,SCT,2000,BKN,5000.0,,,,
KRDR,05-26-2005,15:00,METAR,,280,10,,,9999,,11.0,10.0,29.85,,,,,,,,,,,,,.03 IN,,,7/8 Mostly Cloudy,2000.0,,FEW,1000,SCT,2000.0,BKN,5000.0,,
KRDR,05-26-2005,14:20,METAR,,300,13,,,9999,,10.0,10.0,29.85,,,,,,,,,,,,,,,,7/8 Mostly Cloudy,3900.0,,FEW,2500,SCT,4000.0,BKN,5900.0,BKN,12000.0
KRDR,05-26-2005,14:00,METAR,,280,14,20.0,,9999,Light Rain Showers,10.0,8.0,29.86,,,,,80,,,,,,,,,,,8/8 Overcast,4400.0,,SCT,2500,BKN,4500.0,OVC,12000.0,,
