Platform Id,Date,Time (UTC),Report Type,Wind Condition,Wind Direction,Wind Speed (Knots),Wind Gust Speed,Peak Wind (Knots),Visibility (M),Weather,Air Temp (C),Dew Point (C),Altimeter (inHg),SLP (Millibars),Present Automated 1,Present Automated 2,Present Automated 3,Present Manual 1,Present Manual 2,Present Manual 3,Present Manual 4,Present Manual 5,Present Manual 6,Present Manual 7,Precip Hr1,Precip Hr3,Precip Hr6,Precip Hr24,Cloud Cover,Cloud Ceiling (Feet),Lowest Cloud Base Height (Feet),Cloud Cover1,Cloudbase 1,Cloud Cover2,Cloudbase 2,Cloud Cover3,Cloudbase 3,Cloud Cover4,Cloudbase 4
KRDR,10-19-2017,07:56,METAR,Normal,230,8,,,9999.0,,3.8,-4.2,29.90,1013.4,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-19-2017,06:56,METAR,Normal,240,7,,,9999.0,,5.8,-4.7,29.91,1013.7,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-19-2017,05:56,METAR,Normal,250,10,,,9999.0,,7.8,-5.0,29.89,1013.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-19-2017,04:56,METAR,Normal,260,10,,,9999.0,,8.5,-4.7,29.88,1012.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-19-2017,03:56,METAR,Normal,270,13,20.0,,9999.0,,10.1,-5.1,29.88,1012.7,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-19-2017,02:56,METAR,Normal,270,16,22.0,,9999.0,,9.9,-6.0,29.87,1012.3,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-19-2017,01:56,METAR,Normal,260,14,20.0,,9999.0,,9.6,-7.1,29.88,1012.7,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-19-2017,00:56,METAR,Normal,260,11,,,9999.0,,11.0,-7.3,29.87,1012.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,23:56,METAR,Normal,260,13,20.0,,9999.0,,12.3,-8.3,29.86,1011.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,22:56,METAR,Normal,280,15,26.0,270/32KTS,9999.0,,14.0,-9.3,29.85,1011.4,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,21:56,METAR,Normal,290,18,32.0,280/35KTS,9999.0,,15.1,-10.6,29.83,1010.7,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,20:56,METAR,Normal,290,23,27.0,280/33KTS,9999.0,,15.5,-11.1,29.81,1010.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,19:56,METAR,Normal,290,25,30.0,260/36KTS,9999.0,,15.7,-10.1,29.80,1009.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,18:56,METAR,Normal,270,24,31.0,290/33KTS,9999.0,,15.8,-10.0,29.79,1009.3,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,17:56,METAR,Normal,290,21,31.0,290/36KTS,9999.0,,15.0,-7.8,29.80,1009.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,16:56,METAR,Normal,290,24,31.0,290/33KTS,9999.0,,14.6,-6.9,29.78,1009.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,15:56,METAR,Normal,280,17,22.0,,9999.0,,12.3,-3.1,29.77,1008.7,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,19000.0,FEW,19000.0,,,,,,
KRDR,10-18-2017,14:56,METAR,Normal,290,14,22.0,300/32KTS,9999.0,,11.7,-0.5,29.75,1008.2,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,18000.0,SCT,18000.0,,,,,,
KRDR,10-18-2017,13:56,METAR,Normal,300,20,33.0,310/35KTS,9999.0,,12.9,1.2,29.70,1006.4,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,20000.0,FEW,20000.0,,,,,,
KRDR,10-18-2017,12:56,METAR,Normal,280,12,,,9999.0,,14.7,0.2,29.64,1004.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,11:56,METAR,Normal,280,9,,,9999.0,,15.4,-0.4,29.59,1002.4,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,10:56,METAR,Normal,280,12,,,9999.0,,16.4,0.1,29.57,1001.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,09:56,METAR,Normal,250,12,,,9999.0,,15.5,1.2,29.54,1000.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,08:56,METAR,Normal,220,13,,,9999.0,,14.8,3.0,29.49,998.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,07:56,METAR,Normal,230,11,,,9999.0,,16.0,2.0,29.53,1000.1,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,06:56,METAR,Normal,230,10,,,9999.0,,15.8,1.1,29.56,1001.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,05:56,METAR,Normal,230,11,,,9999.0,,16.5,0.6,29.56,1001.3,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,04:56,METAR,Normal,230,12,18.0,,9999.0,,16.3,0.8,29.58,1002.1,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,03:56,METAR,Normal,220,10,,,9999.0,,15.1,0.9,29.59,1002.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,02:56,METAR,Normal,190,6,,,9999.0,,12.8,1.2,29.60,,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,01:56,METAR,Normal,180,9,,,9999.0,,13.5,0.5,29.62,1003.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-18-2017,00:56,METAR,Normal,200,10,,,9999.0,,17.8,-1.0,29.64,1004.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,23:56,METAR,Normal,230,8,,,9999.0,,19.1,-0.9,29.66,1005.1,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,22:56,METAR,Normal,240,8,,,9999.0,,22.6,-0.8,29.68,1005.7,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,21:56,METAR,Normal,240,14,,260/27KTS,9999.0,,24.9,-1.1,29.68,1005.7,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,20:56,METAR,Normal,230,18,24.0,,9999.0,,25.9,-1.9,29.70,1006.4,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,19:56,METAR,Normal,220,14,,,9999.0,,25.3,0.7,29.72,1007.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,18:56,METAR,Normal,200,15,,,9999.0,,22.9,1.8,29.75,,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,17:56,METAR,Normal,220,17,,,9999.0,,21.7,1.9,29.79,,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,16:56,METAR,Normal,210,15,,,9999.0,,18.8,2.6,29.81,,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,15:56,METAR,Normal,210,15,,,9999.0,,17.1,1.9,29.83,,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,14:56,METAR,Normal,180,9,,,9999.0,,12.0,2.7,29.86,1011.9,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,11:56,METAR,Normal,230,6,,,9999.0,,4.8,1.1,29.88,1012.7,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,10:56,METAR,Normal,240,4,,,9999.0,,4.1,0.8,29.89,1013.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,09:56,METAR,Normal,240,4,,,9999.0,,2.9,0.3,29.88,1012.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,08:56,METAR,Normal,230,4,,,9999.0,,2.7,0.1,29.88,1012.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,06:56,METAR,Normal,270,5,,,9999.0,,3.7,0.6,29.90,1013.3,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,05:56,METAR,Normal,240,4,,,9999.0,,4.9,0.7,29.89,1013.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,04:56,METAR,Normal,260,4,,,9999.0,,8.1,1.3,29.89,1012.9,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,03:56,METAR,Normal,290,5,,,9999.0,,9.5,1.6,29.89,1013.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,02:56,METAR,Normal,280,7,,,9999.0,,11.0,1.8,29.87,1012.4,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,01:56,METAR,Normal,290,7,,,9999.0,,12.7,1.7,29.87,1012.4,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-17-2017,00:56,METAR,Normal,270,7,,,9999.0,,12.0,1.6,29.87,1012.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,23:56,METAR,Normal,280,7,,,9999.0,,14.4,2.0,29.85,1011.9,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,22:56,METAR,Normal,280,8,,,9999.0,,17.6,1.9,29.84,1011.4,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,21:56,METAR,Normal,290,15,,,9999.0,,20.7,1.0,29.83,1011.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,20:56,METAR,Normal,280,12,22.0,,9999.0,,21.0,1.3,29.82,1010.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,19:56,METAR,Normal,270,15,21.0,,9999.0,,21.0,1.8,29.82,1010.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,18:56,METAR,Normal,260,11,,,9999.0,,,,29.84,,,,,,,,,,,,,,,,,,,,,,,,,,
KRDR,10-16-2017,17:56,METAR,Normal,240,19,25.0,230/26KTS,9999.0,,19.4,1.4,29.85,1011.7,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,20000.0,FEW,20000.0,,,,,,
KRDR,10-16-2017,16:56,METAR,Normal,240,20,24.0,260/26KTS,9999.0,,17.2,0.8,29.88,1012.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,15:56,METAR,Normal,200,15,,,9999.0,,13.4,0.7,29.90,1013.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,14:56,METAR,Normal,190,12,,,9999.0,,8.7,0.4,29.93,1014.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,13:56,METAR,Normal,190,10,,,9999.0,,6.3,-0.7,29.97,1016.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,12:56,METAR,Normal,200,11,,,9999.0,,4.0,-1.2,30.00,1017.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,11:56,METAR,Normal,220,7,,,9999.0,,1.9,-1.5,30.03,1018.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,10:56,METAR,Normal,220,7,,,9999.0,,1.6,-1.7,30.05,1018.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,09:56,METAR,Normal,220,7,,,9999.0,,1.3,-1.9,30.07,1019.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,08:56,METAR,Normal,220,6,,,9999.0,,1.1,-1.8,30.09,1020.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,07:56,METAR,Normal,240,5,,,9999.0,,1.1,-1.8,30.10,1020.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,06:56,METAR,Normal,240,6,,,9999.0,,1.3,-1.4,30.11,1020.9,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,05:56,METAR,Normal,240,6,,,9999.0,,1.3,-1.3,30.12,1021.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,04:56,METAR,Normal,250,6,,,9999.0,,0.5,-1.7,30.13,1021.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,03:56,METAR,Normal,240,7,,,9999.0,,0.1,-2.0,30.14,1022.1,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,02:56,METAR,Normal,260,6,,,9999.0,,1.5,-1.2,30.14,1022.1,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,01:56,METAR,Normal,280,6,,,9999.0,,1.8,-1.1,30.13,1021.9,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-16-2017,00:56,METAR,Normal,230,5,,,9999.0,,5.3,0.3,30.12,1021.5,,,,,,,,,,,,,,,,6500.0,6500.0,BKN,6500.0,,,,,,
KRDR,10-15-2017,23:56,METAR,Normal,310,3,,,9999.0,,8.5,0.9,30.11,1021.0,,,,,,,,,,,,,,,,7000.0,7000.0,BKN,7000.0,,,,,,
KRDR,10-15-2017,22:56,METAR,Normal,300,8,,,9999.0,,10.5,1.1,30.10,1020.7,,,,,,,,,,,,,,,,8000.0,8000.0,OVC,8000.0,,,,,,
KRDR,10-15-2017,21:56,METAR,Normal,310,13,17.0,,9999.0,,11.6,0.7,30.09,1020.3,,,,,,,,,,,,,,,,9500.0,6000.0,FEW,6000.0,OVC,9600.0,,,,
KRDR,10-15-2017,20:56,METAR,Normal,300,12,,,9999.0,,10.8,0.5,30.08,1020.1,,,,,,,,,,,,,,,,6500.0,6500.0,BKN,6500.0,OVC,9100.0,,,,
KRDR,10-15-2017,19:56,METAR,Normal,310,13,,,9999.0,,11.1,-0.1,30.06,1019.4,,,,,,,,,,,,,,,,10000.0,8000.0,SCT,8000.0,BKN,10000.0,,,,
KRDR,10-15-2017,18:56,METAR,Normal,310,11,20.0,,9999.0,,11.6,-1.2,30.06,1019.3,,,,,,,,,,,,,,,,7000.0,7000.0,BKN,7000.0,,,,,,
KRDR,10-15-2017,17:56,METAR,Normal,300,11,,,9999.0,,11.2,0.6,30.06,1019.3,,,,,,,,,,,,,,,,9000.0,8000.0,SCT,8000.0,BKN,9100.0,,,,
KRDR,10-15-2017,16:56,METAR,Normal,250,11,,,9999.0,,10.6,0.9,30.06,1019.2,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,9000.0,SCT,9100.0,,,,,,
KRDR,10-15-2017,15:56,METAR,Normal,260,10,,,9999.0,,5.5,0.7,30.06,1019.4,,,,,,,,,,,,,,,,9000.0,4900.0,FEW,4900.0,FEW,6000.0,BKN,9100.0,,
KRDR,10-15-2017,14:56,METAR,Normal,230,8,,,9999.0,,4.1,1.1,30.07,1019.7,,,,,,,,,,,,,,,,7500.0,4600.0,FEW,4600.0,BKN,7500.0,,,,
KRDR,10-15-2017,13:56,METAR,Normal,170,6,,,9999.0,,0.6,-1.2,30.08,1020.1,,,,,,,,,,,,,,,,9000.0,7000.0,SCT,7000.0,BKN,9100.0,,,,
KRDR,10-15-2017,12:56,METAR,Normal,180,8,,,9999.0,,-1.9,-3.3,30.08,1020.1,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,11:56,METAR,Normal,210,7,,,9999.0,,-2.0,-3.3,30.10,1020.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,10:56,METAR,Normal,210,5,,,9999.0,,-3.0,-4.3,30.11,1021.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,09:56,METAR,Normal,230,6,,,9999.0,,-4.6,-5.9,30.11,1021.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,08:56,METAR,Normal,200,3,,,9999.0,,-4.2,-5.3,30.12,1021.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,07:56,METAR,Normal,240,5,,,9999.0,,-4.4,-5.5,30.13,1021.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,06:56,METAR,Normal,280,4,,,9999.0,,-3.4,-4.5,30.13,1021.8,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,05:56,METAR,Normal,290,6,,,9999.0,,-3.0,-4.4,30.14,1022.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,04:56,METAR,Normal,300,4,,,9999.0,,-1.8,-3.2,30.15,1022.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,03:56,METAR,Normal,310,7,,,9999.0,,0.2,-2.2,30.15,1022.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,02:56,METAR,Normal,340,7,,,9999.0,,1.8,-1.5,30.14,1022.2,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,01:56,METAR,Normal,340,10,,,9999.0,,4.0,-1.2,30.13,1021.9,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-15-2017,00:56,METAR,Normal,10,10,,,9999.0,,5.1,-0.7,30.11,1021.2,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,6000.0,FEW,6000.0,,,,,,
KRDR,10-14-2017,23:56,METAR,Normal,10,11,,,9999.0,,5.8,-0.5,30.08,1020.1,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,7000.0,FEW,7000.0,SCT,9600.0,,,,
KRDR,10-14-2017,22:56,METAR,Normal,360,12,,,9999.0,,6.8,-0.2,30.08,1020.1,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-14-2017,21:56,METAR,Normal,360,9,,,9999.0,,7.7,0.2,30.08,1020.1,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,15000.0,FEW,15000.0,,,,,,
KRDR,10-14-2017,20:56,METAR,Normal,10,8,,,9999.0,,7.5,0.7,30.07,1019.7,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,9000.0,SCT,9100.0,,,,,,
KRDR,10-14-2017,19:56,METAR,Normal,10,9,,,9999.0,,7.6,-0.1,30.07,1019.7,,,,,,,,,,,,,,,,8000.0,6500.0,FEW,6500.0,BKN,8000.0,OVC,10000.0,,
KRDR,10-14-2017,18:56,METAR,Normal,20,8,,,9999.0,,6.5,-0.5,30.10,1020.8,,,,,,,,,,,,,,,,9500.0,8000.0,SCT,8000.0,BKN,9600.0,,,,
KRDR,10-14-2017,17:56,METAR,Normal,360,9,,,9999.0,,5.7,-0.6,30.12,1021.4,,,,,,,,,,,,,,,,8500.0,7000.0,FEW,7000.0,BKN,8600.0,,,,
KRDR,10-14-2017,16:56,METAR,Normal,360,7,,,9999.0,Haze Smoke or Dust,5.2,-0.6,30.11,1021.1,05,,,,,,,,,,,,,,,7500.0,7500.0,BKN,7500.0,,,,,,
KRDR,10-14-2017,15:56,METAR,Normal,30,5,,,8000.0,Haze Smoke or Dust,3.7,-0.5,30.11,1021.1,05,,,,,,,,,,,,,,,9000.0,9000.0,BKN,9100.0,,,,,,
KRDR,10-14-2017,14:56,METAR,Normal,20,4,,,9999.0,Haze Smoke or Dust,1.9,-1.0,30.12,1021.5,05,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,7000.0,FEW,7000.0,,,,,,
KRDR,10-14-2017,13:56,METAR,Normal,360,6,,,9999.0,,-1.5,-3.4,30.12,1021.6,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-14-2017,12:56,METAR,Normal,360,7,,,9999.0,,-2.2,-4.2,30.13,1021.8,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,10000.0,SCT,10000.0,,,,,,
KRDR,10-14-2017,11:56,METAR,Calm,,0,,,9999.0,,-1.9,-3.9,30.12,1021.3,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-14-2017,10:56,METAR,Normal,360,5,,,9999.0,,-1.6,-3.5,30.12,1021.3,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-14-2017,09:56,METAR,Normal,330,3,,,9999.0,,-2.5,-4.2,30.12,1021.3,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-14-2017,08:56,METAR,Normal,330,3,,,9999.0,,-2.7,-4.1,30.12,1021.3,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-14-2017,07:56,METAR,Normal,30,3,,,9999.0,,-1.9,-3.5,30.12,1021.2,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,10000.0,FEW,10000.0,,,,,,
KRDR,10-14-2017,06:56,METAR,Normal,350,4,,,9999.0,,-2.1,-3.5,30.14,1022.0,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,17000.0,FEW,17000.0,,,,,,
KRDR,10-14-2017,05:56,METAR,Calm,,0,,,9999.0,,-0.6,-2.7,30.14,1022.0,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
KRDR,10-14-2017,04:56,METAR,Normal,40,3,,,9999.0,,0.0,-1.9,30.14,1022.0,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,10000.0,SCT,10000.0,,,,,,
KRDR,10-14-2017,03:56,METAR,Calm,,0,,,9999.0,,1.4,-1.2,30.14,1022.0,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,11000.0,FEW,11000.0,,,,,,
KRDR,10-14-2017,02:56,METAR,Calm,,0,,,9999.0,,1.6,-1.0,30.14,1022.0,,,,,,,,,,,,,,,2/8 Mostly Clear,72000.0,11000.0,FEW,11000.0,,,,,,
KRDR,10-14-2017,01:56,METAR,Calm,,0,,,9999.0,,4.0,0.0,30.13,1021.8,,,,,,,,,,,,,,,,12000.0,12000.0,BKN,12000.0,,,,,,
KRDR,10-14-2017,00:56,METAR,Calm,,0,,,9999.0,,6.0,0.3,30.12,1021.5,,,,,,,,,,,,,,,,11000.0,11000.0,OVC,11000.0,,,,,,
KRDR,10-13-2017,23:56,METAR,Calm,,0,,,9999.0,,9.2,0.4,30.10,1020.7,,,,,,,,,,,,,,,,8000.0,8000.0,OVC,8000.0,,,,,,
KRDR,10-13-2017,22:56,METAR,Normal,10,4,,,9999.0,,11.5,-0.3,30.09,1020.3,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,9000.0,FEW,9100.0,SCT,11000.0,,,,
KRDR,10-13-2017,21:56,METAR,Calm,,0,,,9999.0,,12.5,-1.4,30.10,1020.5,,,,,,,,,,,,,,,4/8 Partly Cloudy,72000.0,10000.0,SCT,10000.0,,,,,,
KRDR,10-13-2017,20:56,METAR,Normal,320,7,,,9999.0,,12.8,-1.5,30.10,1020.5,,,,,,,,,,,,,,,,13000.0,13000.0,BKN,13000.0,,,,,,
KRDR,10-13-2017,19:56,METAR,Normal,290,5,,,9999.0,,13.3,-1.5,30.10,1020.5,,,,,,,,,,,,,,,Clear,72000.0,,,,,,,,,
